language,f_a,f_b,f_c,f_d,f_e,f_f,f_g,f_h,f_i,f_j,f_k,f_l,f_m,f_n,f_ñ,f_o,f_p,f_q,f_r,f_s,f_t,f_u,f_v,f_w,f_x,f_y,f_z,f_á,f_é,f_í,f_ó,f_ú,f_ü
Spanish,0.0990990990990991,0.012012012012012,0.033033033033033,0.039039039039039,0.0990990990990991,0.006006006006006,0.012012012012012,0.006006006006006,0.06006006006006,0.003003003003003,0.0,0.075075075075075,0.018018018018018,0.048048048048048,0.012012012012012,0.072072072072072,0.021021021021021,0.0,0.051051051051051,0.066066066066066,0.033033033033033,0.027027027027027,0.0,0.0,0.0,0.009009009009009,0.006006006006006,0.003003003003003,0.003003003003003,0.006006006006006,0.009009009009009,0.0,0.0
English,0.0614035087719298,0.0204678362573099,0.0292397660818713,0.0350877192982456,0.097953216374269,0.0131578947368421,0.0131578947368421,0.0350877192982456,0.0555555555555555,0.0043859649122807,0.0131578947368421,0.0380116959064327,0.0116959064327485,0.0555555555555555,0.0,0.0657894736842105,0.0102339181286549,0.0,0.0540935672514619,0.0701754385964912,0.0818713450292397,0.0160818713450292,0.0043859649122807,0.0087719298245614,0.0,0.0146198830409356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0610687022900763,0.0190839694656488,0.0286259541984732,0.0305343511450381,0.0916030534351145,0.0190839694656488,0.0209923664122137,0.0477099236641221,0.0667938931297709,0.0076335877862595,0.0114503816793893,0.0305343511450381,0.015267175572519,0.0706106870229007,0.0,0.0572519083969465,0.0267175572519083,0.0,0.0438931297709923,0.0458015267175572,0.0648854961832061,0.0229007633587786,0.0057251908396946,0.015267175572519,0.0,0.0095419847328244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1134020618556701,0.0206185567010309,0.0412371134020618,0.0412371134020618,0.1030927835051546,0.0051546391752577,0.0206185567010309,0.0,0.056701030927835,0.0051546391752577,0.0051546391752577,0.0206185567010309,0.0154639175257731,0.056701030927835,0.0,0.0463917525773195,0.0154639175257731,0.0,0.0927835051546391,0.0515463917525773,0.0412371134020618,0.0309278350515463,0.0154639175257731,0.0,0.0,0.0103092783505154,0.0,0.0051546391752577,0.0,0.0,0.0,0.0051546391752577,0.0
Spanish,0.0926640926640926,0.027027027027027,0.0386100386100386,0.0347490347490347,0.1544401544401544,0.0038610038610038,0.0038610038610038,0.0115830115830115,0.0463320463320463,0.0,0.0038610038610038,0.0463320463320463,0.0115830115830115,0.0386100386100386,0.0077220077220077,0.0501930501930501,0.0231660231660231,0.0077220077220077,0.0772200772200772,0.0347490347490347,0.0231660231660231,0.0347490347490347,0.0115830115830115,0.0038610038610038,0.0,0.0038610038610038,0.0,0.0,0.0,0.0038610038610038,0.0077220077220077,0.0,0.0
Spanish,0.0902439024390243,0.0073170731707317,0.0414634146341463,0.0439024390243902,0.1365853658536585,0.0024390243902439,0.0073170731707317,0.0097560975609756,0.0585365853658536,0.0,0.0,0.0512195121951219,0.0268292682926829,0.0560975609756097,0.0,0.0536585365853658,0.0195121951219512,0.0097560975609756,0.0439024390243902,0.0634146341463414,0.0341463414634146,0.0390243902439024,0.0097560975609756,0.0,0.0,0.0048780487804878,0.0048780487804878,0.0,0.0024390243902439,0.0048780487804878,0.0,0.0024390243902439,0.0
English,0.063034188034188,0.017094017094017,0.0245726495726495,0.032051282051282,0.110042735042735,0.0106837606837606,0.0138888888888888,0.0384615384615384,0.0502136752136752,0.0,0.0021367521367521,0.0502136752136752,0.0277777777777777,0.0534188034188034,0.0,0.0534188034188034,0.0224358974358974,0.0,0.0598290598290598,0.0555555555555555,0.0641025641025641,0.0181623931623931,0.0096153846153846,0.016025641025641,0.0032051282051282,0.0149572649572649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1206030150753768,0.0201005025125628,0.0351758793969849,0.0854271356783919,0.1155778894472361,0.0,0.0050251256281407,0.0050251256281407,0.0351758793969849,0.0,0.0050251256281407,0.0402010050251256,0.0050251256281407,0.0854271356783919,0.0,0.050251256281407,0.0251256281407035,0.0,0.0150753768844221,0.0552763819095477,0.0351758793969849,0.0402010050251256,0.0,0.0,0.0050251256281407,0.0050251256281407,0.0,0.0,0.0,0.0050251256281407,0.0050251256281407,0.0,0.0
Spanish,0.09375,0.015625,0.03125,0.0520833333333333,0.0729166666666666,0.0208333333333333,0.0260416666666666,0.0104166666666666,0.0833333333333333,0.0208333333333333,0.0260416666666666,0.0572916666666666,0.0260416666666666,0.03125,0.0,0.046875,0.0052083333333333,0.0,0.0677083333333333,0.0572916666666666,0.03125,0.0208333333333333,0.0104166666666666,0.0,0.0052083333333333,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0
English,0.107981220657277,0.0187793427230046,0.0140845070422535,0.0234741784037558,0.0938967136150234,0.0093896713615023,0.0140845070422535,0.0375586854460093,0.0328638497652582,0.0,0.0,0.0234741784037558,0.0234741784037558,0.0328638497652582,0.0,0.0469483568075117,0.0234741784037558,0.0,0.0610328638497652,0.0751173708920187,0.107981220657277,0.0093896713615023,0.0,0.028169014084507,0.0,0.0422535211267605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.086864406779661,0.0127118644067796,0.0169491525423728,0.0275423728813559,0.1059322033898305,0.0296610169491525,0.0190677966101694,0.0423728813559322,0.0423728813559322,0.0021186440677966,0.0063559322033898,0.0296610169491525,0.0233050847457627,0.048728813559322,0.0,0.0741525423728813,0.0063559322033898,0.0,0.0762711864406779,0.0550847457627118,0.0720338983050847,0.0169491525423728,0.0127118644067796,0.010593220338983,0.0021186440677966,0.0042372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0837988826815642,0.0167597765363128,0.0223463687150838,0.0391061452513966,0.1117318435754189,0.0055865921787709,0.0167597765363128,0.0,0.0335195530726257,0.0111731843575419,0.0,0.0614525139664804,0.0167597765363128,0.0558659217877094,0.0111731843575419,0.0949720670391061,0.0279329608938547,0.0111731843575419,0.0558659217877094,0.0335195530726257,0.0391061452513966,0.0502793296089385,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0
English,0.0868263473053892,0.0119760479041916,0.029940119760479,0.0538922155688622,0.0898203592814371,0.0239520958083832,0.0269461077844311,0.0329341317365269,0.0508982035928143,0.0,0.0059880239520958,0.0568862275449101,0.029940119760479,0.0718562874251497,0.0,0.0329341317365269,0.0029940119760479,0.0,0.0568862275449101,0.0449101796407185,0.0508982035928143,0.0149700598802395,0.0,0.0179640718562874,0.0,0.0059880239520958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0674486803519061,0.0234604105571847,0.0234604105571847,0.0263929618768328,0.0821114369501466,0.0205278592375366,0.0205278592375366,0.0410557184750733,0.0733137829912023,0.0,0.0175953079178885,0.0293255131964809,0.0381231671554252,0.0498533724340175,0.0,0.0557184750733137,0.0058651026392961,0.002932551319648,0.0586510263929618,0.0703812316715542,0.064516129032258,0.0234604105571847,0.0087976539589442,0.0058651026392961,0.0058651026392961,0.0146627565982404,0.0,0.0,0.002932551319648,0.0,0.0,0.0,0.0
Spanish,0.0958904109589041,0.0068493150684931,0.0205479452054794,0.047945205479452,0.1301369863013698,0.0068493150684931,0.0342465753424657,0.0068493150684931,0.0410958904109589,0.0,0.0,0.0684931506849315,0.0068493150684931,0.0684931506849315,0.0,0.0616438356164383,0.0273972602739726,0.0068493150684931,0.0821917808219178,0.0205479452054794,0.0273972602739726,0.047945205479452,0.0068493150684931,0.0,0.0,0.0,0.0,0.0,0.0068493150684931,0.0068493150684931,0.0,0.0,0.0
English,0.0619047619047619,0.0047619047619047,0.05,0.0333333333333333,0.0904761904761904,0.0166666666666666,0.0095238095238095,0.0404761904761904,0.0809523809523809,0.0,0.0023809523809523,0.0333333333333333,0.0166666666666666,0.0619047619047619,0.0,0.05,0.0047619047619047,0.0023809523809523,0.0404761904761904,0.069047619047619,0.1023809523809523,0.0333333333333333,0.0071428571428571,0.0095238095238095,0.0,0.0023809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0932642487046632,0.0103626943005181,0.0431778929188255,0.0362694300518134,0.1070811744386874,0.005181347150259,0.0086355785837651,0.003454231433506,0.0328151986183074,0.003454231433506,0.0,0.0604490500863557,0.0345423143350604,0.0708117443868739,0.0,0.0880829015544041,0.0138169257340241,0.0103626943005181,0.0449050086355785,0.0656303972366148,0.0414507772020725,0.0397236614853195,0.003454231433506,0.0,0.0,0.0086355785837651,0.003454231433506,0.003454231433506,0.001727115716753,0.003454231433506,0.003454231433506,0.0,0.0
English,0.0692307692307692,0.0076923076923076,0.0307692307692307,0.0307692307692307,0.0923076923076923,0.023076923076923,0.0076923076923076,0.0307692307692307,0.0692307692307692,0.0,0.0153846153846153,0.0538461538461538,0.0153846153846153,0.0615384615384615,0.0,0.0461538461538461,0.0153846153846153,0.0,0.0461538461538461,0.0461538461538461,0.0538461538461538,0.0307692307692307,0.0153846153846153,0.0153846153846153,0.0,0.0307692307692307,0.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0897435897435897,0.0128205128205128,0.0256410256410256,0.0705128205128205,0.1346153846153846,0.0128205128205128,0.0064102564102564,0.0064102564102564,0.0512820512820512,0.0064102564102564,0.0064102564102564,0.0641025641025641,0.0192307692307692,0.032051282051282,0.0,0.0384615384615384,0.0064102564102564,0.0,0.0384615384615384,0.0512820512820512,0.0256410256410256,0.032051282051282,0.0192307692307692,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0128205128205128,0.0,0.0
English,0.1081081081081081,0.0135135135135135,0.0472972972972973,0.0202702702702702,0.0608108108108108,0.0135135135135135,0.0067567567567567,0.0202702702702702,0.0405405405405405,0.0,0.0,0.0405405405405405,0.0405405405405405,0.1081081081081081,0.0,0.081081081081081,0.0067567567567567,0.0,0.0675675675675675,0.0608108108108108,0.0337837837837837,0.0202702702702702,0.0067567567567567,0.0135135135135135,0.0,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0817490494296578,0.0038022813688212,0.0285171102661596,0.0380228136882129,0.1083650190114068,0.026615969581749,0.0152091254752851,0.0475285171102661,0.0570342205323193,0.0019011406844106,0.0038022813688212,0.0380228136882129,0.0095057034220532,0.0665399239543726,0.0,0.0494296577946768,0.0057034220532319,0.0,0.0475285171102661,0.05893536121673,0.0817490494296578,0.0133079847908745,0.0133079847908745,0.0171102661596958,0.0038022813688212,0.0171102661596958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.086734693877551,0.0153061224489795,0.0357142857142857,0.0714285714285714,0.1020408163265306,0.0,0.0153061224489795,0.0,0.0663265306122449,0.0051020408163265,0.0,0.0459183673469387,0.0204081632653061,0.0510204081632653,0.0,0.0612244897959183,0.0255102040816326,0.0,0.0714285714285714,0.0357142857142857,0.0408163265306122,0.0357142857142857,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0051020408163265,0.0051020408163265,0.0
English,0.0424143556280587,0.0081566068515497,0.0228384991843393,0.030995106035889,0.1190864600326264,0.0130505709624796,0.0130505709624796,0.0489396411092985,0.0570962479608482,0.0,0.0179445350734094,0.0489396411092985,0.0081566068515497,0.0668841761827079,0.0,0.0685154975530179,0.0146818923327895,0.0,0.0407830342577487,0.0424143556280587,0.0848287112561174,0.0097879282218597,0.0065252854812398,0.0130505709624796,0.0,0.0244698205546492,0.0016313213703099,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0974025974025974,0.0129870129870129,0.0064935064935064,0.0389610389610389,0.0844155844155844,0.0064935064935064,0.0129870129870129,0.0259740259740259,0.0584415584415584,0.0,0.0064935064935064,0.0779220779220779,0.0194805194805194,0.0779220779220779,0.0,0.0519480519480519,0.0129870129870129,0.0,0.0259740259740259,0.0844155844155844,0.0454545454545454,0.0129870129870129,0.0064935064935064,0.0259740259740259,0.0,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0502901353965183,0.0174081237911025,0.0367504835589942,0.0502901353965183,0.0870406189555125,0.0174081237911025,0.0154738878143133,0.0560928433268858,0.0599613152804642,0.0058027079303675,0.0,0.0618955512572533,0.0096711798839458,0.058027079303675,0.0,0.0793036750483558,0.011605415860735,0.0,0.0425531914893617,0.0599613152804642,0.058027079303675,0.0193423597678916,0.0019342359767891,0.0135396518375241,0.0019342359767891,0.0154738878143133,0.0038684719535783,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1073170731707317,0.0048780487804878,0.024390243902439,0.048780487804878,0.1024390243902439,0.0048780487804878,0.0048780487804878,0.0,0.0585365853658536,0.0097560975609756,0.0,0.0390243902439024,0.024390243902439,0.0780487804878048,0.0048780487804878,0.0634146341463414,0.0146341463414634,0.0,0.048780487804878,0.0585365853658536,0.024390243902439,0.0195121951219512,0.0097560975609756,0.0,0.0,0.0,0.0048780487804878,0.0,0.0048780487804878,0.0048780487804878,0.0097560975609756,0.0,0.0
Spanish,0.1224862888482632,0.0127970749542961,0.0329067641681901,0.0347349177330895,0.1170018281535649,0.0018281535648994,0.0109689213893967,0.0127970749542961,0.0310786106032906,0.0091407678244972,0.0,0.0511882998171846,0.016453382084095,0.0585009140767824,0.0,0.0511882998171846,0.0292504570383912,0.0109689213893967,0.0493601462522851,0.053016453382084,0.0237659963436928,0.0329067641681901,0.016453382084095,0.0,0.0018281535648994,0.0091407678244972,0.0127970749542961,0.0036563071297989,0.0,0.0,0.0054844606946983,0.0018281535648994,0.0
Spanish,0.10625,0.00625,0.0625,0.03125,0.075,0.0125,0.0125,0.0,0.075,0.0,0.0,0.0375,0.025,0.0625,0.00625,0.09375,0.01875,0.00625,0.05,0.05625,0.05,0.0375,0.00625,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.00625,0.0,0.0
Spanish,0.0790960451977401,0.0,0.0734463276836158,0.0508474576271186,0.1186440677966101,0.0056497175141242,0.0,0.0,0.0621468926553672,0.0,0.0,0.03954802259887,0.0338983050847457,0.0564971751412429,0.0,0.0677966101694915,0.0169491525423728,0.0056497175141242,0.0564971751412429,0.0677966101694915,0.0677966101694915,0.0282485875706214,0.0,0.0,0.0056497175141242,0.0112994350282485,0.0,0.0056497175141242,0.0,0.0056497175141242,0.0,0.0056497175141242,0.0
Spanish,0.1014492753623188,0.0090579710144927,0.0398550724637681,0.0344202898550724,0.1376811594202898,0.0036231884057971,0.0108695652173913,0.0072463768115942,0.0344202898550724,0.0090579710144927,0.0,0.0543478260869565,0.0271739130434782,0.0507246376811594,0.0,0.056159420289855,0.0090579710144927,0.0181159420289855,0.0634057971014492,0.0326086956521739,0.0344202898550724,0.0344202898550724,0.0072463768115942,0.0,0.0036231884057971,0.0144927536231884,0.0036231884057971,0.0108695652173913,0.0036231884057971,0.0018115942028985,0.0,0.0,0.0
Spanish,0.0893760539629005,0.0134907251264755,0.0286677908937605,0.0505902192242833,0.1231028667790893,0.0033726812816188,0.0,0.0,0.0387858347386172,0.0,0.0,0.0674536256323777,0.0370994940978077,0.0556492411467116,0.0016863406408094,0.0775716694772344,0.0185497470489038,0.0050590219224283,0.0623946037099494,0.0489038785834738,0.0370994940978077,0.0236087689713322,0.0168634064080944,0.0,0.0,0.0101180438448566,0.0033726812816188,0.0050590219224283,0.0,0.0016863406408094,0.0016863406408094,0.0,0.0
Spanish,0.088235294117647,0.0086505190311418,0.0328719723183391,0.0415224913494809,0.1314878892733564,0.0017301038062283,0.0173010380622837,0.0051903114186851,0.0432525951557093,0.0086505190311418,0.0,0.046712802768166,0.0294117647058823,0.0519031141868512,0.0,0.0570934256055363,0.0207612456747404,0.0069204152249134,0.0588235294117647,0.0674740484429065,0.0328719723183391,0.0311418685121107,0.0103806228373702,0.0017301038062283,0.0,0.0086505190311418,0.0034602076124567,0.0051903114186851,0.0,0.0,0.0034602076124567,0.0,0.0
Spanish,0.1578947368421052,0.0095693779904306,0.0406698564593301,0.0574162679425837,0.0741626794258373,0.0,0.0071770334928229,0.0023923444976076,0.0526315789473684,0.0047846889952153,0.0,0.0598086124401913,0.0215311004784689,0.055023923444976,0.0047846889952153,0.0598086124401913,0.0263157894736842,0.0071770334928229,0.062200956937799,0.0526315789473684,0.0334928229665071,0.0191387559808612,0.0095693779904306,0.0,0.0,0.0071770334928229,0.0,0.0095693779904306,0.0,0.0071770334928229,0.0047846889952153,0.0,0.0
English,0.0490341753343239,0.013372956909361,0.0297176820208023,0.013372956909361,0.1054977711738484,0.0193164933135215,0.0074294205052005,0.0312035661218424,0.0594353640416047,0.0059435364041604,0.0,0.0237741456166419,0.0178306092124814,0.0638930163447251,0.0,0.0728083209509658,0.0059435364041604,0.0014858841010401,0.0906389301634472,0.0445765230312035,0.0624071322436849,0.025260029717682,0.0044576523031203,0.0282317979197622,0.0,0.0089153046062407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0684410646387832,0.0114068441064638,0.0570342205323193,0.053231939163498,0.1216730038022813,0.0076045627376425,0.0152091254752851,0.0038022813688212,0.053231939163498,0.0,0.0,0.0494296577946768,0.0228136882129277,0.0646387832699619,0.0,0.0950570342205323,0.0304182509505703,0.0,0.0608365019011406,0.0304182509505703,0.0114068441064638,0.0190114068441064,0.0038022813688212,0.0,0.0,0.0076045627376425,0.0076045627376425,0.0038022813688212,0.0,0.0038022813688212,0.0038022813688212,0.0,0.0
English,0.1016949152542373,0.010593220338983,0.0148305084745762,0.0360169491525423,0.1101694915254237,0.0211864406779661,0.0042372881355932,0.0423728813559322,0.0423728813559322,0.0,0.010593220338983,0.0317796610169491,0.0254237288135593,0.059322033898305,0.0,0.0508474576271186,0.0275423728813559,0.0,0.048728813559322,0.0529661016949152,0.0805084745762711,0.0084745762711864,0.0063559322033898,0.0148305084745762,0.0,0.0169491525423728,0.0021186440677966,0.0,0.0,0.0,0.0,0.0,0.0
English,0.056701030927835,0.0103092783505154,0.0103092783505154,0.0154639175257731,0.0979381443298969,0.0206185567010309,0.056701030927835,0.0463917525773195,0.0463917525773195,0.0,0.0,0.0412371134020618,0.0051546391752577,0.0515463917525773,0.0,0.0773195876288659,0.0154639175257731,0.0,0.0670103092783505,0.0412371134020618,0.0670103092783505,0.0206185567010309,0.0051546391752577,0.0154639175257731,0.0,0.0412371134020618,0.0103092783505154,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0672131147540983,0.0032786885245901,0.0393442622950819,0.0229508196721311,0.0885245901639344,0.0114754098360655,0.0049180327868852,0.0524590163934426,0.0770491803278688,0.001639344262295,0.001639344262295,0.0508196721311475,0.0295081967213114,0.0573770491803278,0.0,0.040983606557377,0.0114754098360655,0.001639344262295,0.060655737704918,0.081967213114754,0.0721311475409836,0.0163934426229508,0.0065573770491803,0.0081967213114754,0.0032786885245901,0.0245901639344262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
